"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","beepvar3","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp","SID2"
10363,33,1,6,21,2,2,2,5,1,3,4,4,3,18,2.07407407407407,3.09090909090909,2.6969696969697,3.12121212121212,1.78787878787879,2.60606060606061,2.96296296296296,2.90909090909091,2.36363636363636,10363
10345,15,1,6,21,1,1,2,3,2,3,3,5,1,9,1.23076923076923,3.26666666666667,2,4.2,1.2,2.8,3.46153846153846,4.53333333333333,1.93333333333333,10345
10404,30,1,6,21,1,4,1,3,2,2,3,3,4,18,1,3.55172413793103,1.6551724137931,2.89655172413793,1.51724137931034,2.13793103448276,2.72727272727273,3.6551724137931,3.55172413793103,10404
10354,28,1,6,21,1,2,3,1,2,3,4,3,4,16,1.16666666666667,2.96428571428571,2.46428571428571,3.39285714285714,1.10714285714286,3.35714285714286,4,3.64285714285714,2.35714285714286,10354
10389,44,1,6,21,2,2,2,3,1,2,3,4,3,20,1.55172413793103,3.5,2.63636363636364,2.86363636363636,1.61363636363636,2.15909090909091,2.48275862068966,3.54545454545455,2.97727272727273,10389
10342,53,1,6,21,1,5,1,2,2,2,3,5,4,19,1.225,4.0377358490566,3,3.71698113207547,1.79245283018868,3.11320754716981,4,4.73584905660377,2.20754716981132,10342
10409,9,1,6,21,2,4,4,4,3,3,5,3,4,6,1.25,3.5,3.625,3.625,2.375,3.125,4.25,3.875,3.5,10409
10379,12,1,6,21,2,4,3,3,3,2,2,3,2,8,1.5,3.08333333333333,2.75,3.5,1.75,3,2.8,3.25,1.91666666666667,10379
10338,54,1,6,21,2,3,2,2,3,2,2,4,4,20,1.34782608695652,3.12962962962963,3.05555555555556,3.38888888888889,1.77777777777778,2.74074074074074,2.41304347826087,3.85185185185185,2.38888888888889,10338
10359,43,1,6,21,1,1,1,3,1,5,5,5,1,13,1.3044846577498,3.78048780487805,1.80487804878049,3.36585365853659,1.92682926829268,2.58536585365854,4.74146341463415,4.4390243902439,2.19512195121951,10359
10386,54,1,6,21,2,2,2,3,2,4,4,4,2,19,1.93478260869565,3.01851851851852,2.42592592592593,2.88888888888889,2.2962962962963,2.66666666666667,3.60869565217391,4.62962962962963,2.51851851851852,10386
10353,17,1,6,21,1,2,2,4,1,3,4,4,1,13,1.0625,2.82352941176471,2.52941176470588,3.88235294117647,1.05882352941176,3.11764705882353,3.5625,4,1.70588235294118,10353
10348,15,1,6,21,1,5,3,3,3,3,3,3,3,9,1.69230769230769,4,2.73333333333333,3.26666666666667,2.13333333333333,3.2,3.15384615384615,3.46666666666667,2.26666666666667,10348
10367,52,1,6,21,1,3,1,2,3,2,4,4,3,21,1.05405405405405,4.40384615384615,2.07692307692308,3.07692307692308,1.55769230769231,1.55769230769231,4.24324324324324,3.86538461538462,2.69230769230769,10367
10327,32,1,6,21,1,1,1,4,2,5,5,5,1,14,1.62068965517241,2.4375,2.09375,3.4375,1.90625,3.21875,3.55172413793103,4.125,1.96875,10327
10361,28,1,6,21,4,2,3,4,1,4,3,4,2,13,1.68181818181818,2.40740740740741,2.03703703703704,4.51851851851852,1.18518518518519,3.59259259259259,3.59090909090909,4.14814814814815,1.51851851851852,10361
10318,44,1,6,21,1,2,4,4,2,4,4,4,2,17,1.33333333333333,3.59090909090909,2.95454545454545,3.38636363636364,2.43181818181818,2.61363636363636,3.47222222222222,3.86363636363636,3.04545454545455,10318
10365,54,1,6,21,1,2,2,3,1,3,3,4,3,16,1.20408163265306,3.55555555555556,2.12962962962963,3.85185185185185,1.33333333333333,2.57407407407407,3.59183673469388,4.09259259259259,2.55555555555556,10365
10287,35,1,6,21,1,5,1,2,2,1,4,4,5,17,1,3.57142857142857,1.42857142857143,1.85714285714286,3.11428571428571,2.14285714285714,4.04,4.51428571428571,4.57142857142857,10287
10293,44,1,6,21,1.20512820512821,4,4,5,1,1,3.02564102564103,4,2,21,1.20512820512821,3.20454545454545,1.88636363636364,3.5,1.20454545454545,2.79545454545455,3.02564102564103,3.90909090909091,2.29545454545455,10293
10326,24,1,6,21,4,3,1,3,3,3,3,3,2,16,1.33014354066986,3.63636363636364,1.68181818181818,2.63636363636364,2.18181818181818,2.72727272727273,3.94497607655502,4.04545454545455,2.72727272727273,10326
10317,48,1,6,21,2,4,2,2,1,3,4,3,4,16,1.89189189189189,3.36170212765957,2.06382978723404,2.70212765957447,1,2.97872340425532,3.59459459459459,3.31914893617021,3.14893617021277,10317
10329,8,1,6,21,1.66666666666667,5,2,4,1,1,2.83333333333333,4,2,6,1.66666666666667,3.75,3,3.75,1.75,2.375,2.83333333333333,3.75,2.25,10329
10320,40,1,6,21,2,2,2,3,2,3,2,4,3,19,1.66666666666667,3.25,2.6,2.625,2.525,2.4,2.8,3.275,2.95,10320
10308,53,1,6,21,1,3,2,3,1,4,5,3,2,19,1.06382978723404,2.52830188679245,1.66037735849057,4.41509433962264,1.07547169811321,4.13207547169811,4.61702127659574,4.79245283018868,2.20754716981132,10308
10337,19,1,6,21,1,2,1,5,1,4,4,4,1,14,1,2.52631578947368,1.26315789473684,3.42105263157895,1.26315789473684,3.47368421052632,3.44444444444444,3.63157894736842,1.31578947368421,10337
10299,42,1,6,21,1,4,3,4,2,1,1,4,2,16,1.8,3.57142857142857,2.71428571428571,4.04761904761905,1.73809523809524,1.73809523809524,1.43333333333333,3.61904761904762,2.0952380952381,10299
10315,47,1,6,21,1,4,1,3,1,4,4,4,2,18,1.09090909090909,2.85106382978723,1.78723404255319,2.82978723404255,1.51063829787234,3.38297872340426,3.86363636363636,4.06382978723404,2.06382978723404,10315
10267,27,1,6,21,1,3,4,4,1,3,2,2,1,13,1.28,3.2962962962963,1.33333333333333,3.2962962962963,1.03703703703704,2.92592592592593,3.28,4.03703703703704,2.51851851851852,10267
10289,53,1,6,21,2,2,3,4,1,3,4,5,2,19,2.04,3,2.54716981132075,3.07547169811321,1.64150943396226,2.92452830188679,3.22,4.18867924528302,2.84905660377358,10289
10274,57,1,6,21,1,2,1,2,2,4,4,5,3,19,1.225,3.3859649122807,1.66666666666667,3.68421052631579,1.31578947368421,2.47368421052632,4.325,4.54385964912281,2.31578947368421,10274
10276,32,1,6,21,1.52941176470588,5,3,3,3,2,2.64705882352941,3,2,16,1.51423149905123,3.87096774193548,2.16129032258065,2.70967741935484,2.25806451612903,2.19354838709677,2.66793168880455,3.51612903225806,2.64516129032258,10276
10280,40,1,6,21,1,5,3,3,1,2,3,3,2,19,1.09677419354839,3.475,2.025,3.075,2.05,2.35,4,3.975,2.7,10280
10270,52,1,6,21,1,4,1,4,1,3,4,5,1,19,1.18,2.75,2.26923076923077,3.73076923076923,1.34615384615385,3.21153846153846,4.02,4.13461538461539,1.57692307692308,10270
10313,50,1,6,21,1,5,3,4,3,2,4,3,4,16,1.62790697674419,3.94,2.58,2.7,2.58,2.46,3.86046511627907,3.42,3.44,10313
10311,53,1,6,21,1,2,1,1,1,2,2,4,2,19,1.125,2.90566037735849,2.24528301886792,2.79245283018868,1.66037735849057,2.45283018867925,2.66666666666667,3.35849056603774,2.43396226415094,10311
10286,41,1,6,21,1,5,4,4,1,2,4,3,2,17,1.48717948717949,3.51219512195122,2.36585365853659,3.73170731707317,1.4390243902439,2.41463414634146,3.36842105263158,3.58536585365854,1.58536585365854,10286
10312,23,1,6,21,1,2,2,3,1,5,4,4,4,15,1.47368421052632,3.26086956521739,2.1304347826087,2.82608695652174,1.65217391304348,2.69565217391304,3.52631578947368,4.04347826086957,2.43478260869565,10312
10310,33,1,6,21,2,2,1,3,3,4,3,4,3,16,2.33147321428571,3.03125,2.03125,3.03125,2.21875,3.125,2.44754464285714,3.15625,3.03125,10310
10301,18,1,6,21,3,3,3,4,1,3,3,3,2,15,1.23076923076923,3.16666666666667,2.44444444444444,4.05555555555556,1.05555555555556,3.22222222222222,4,3.44444444444444,1.55555555555556,10301
10242,37,1,6,21,2,4,1,1,1,2,4,3,4,18,1.67857142857143,3.75675675675676,3.02702702702703,2.83783783783784,1.27027027027027,2.37837837837838,3.5,3.05405405405405,2.24324324324324,10242
10258,20,1,6,21,1,5,2,5,1,1,5,5,1,14,1,2.65,2.45,4.35,1.1,3.6,4.94117647058824,4.5,1.65,10258
10292,20,1,6,21,2,4,3,3,2,2,3,3,2,9,1.94444444444444,3.45,2.3,3.4,1.5,2.75,3.83333333333333,3.8,1.95,10292
10266,26,1,6,21,1,3,2,3,1,2,4,4,3,11,1.1304347826087,2.76923076923077,2.57692307692308,3.73076923076923,1.07692307692308,2.73076923076923,3.79166666666667,3.73076923076923,1.65384615384615,10266
10269,18,1,6,21,2.08333333333333,2,2,4,2,2,3.72727272727273,4,2,13,2.08333333333333,2.35294117647059,1.88235294117647,3.70588235294118,2,3.29411764705882,3.72727272727273,3.88235294117647,2,10269
10232,34,1,6,21,1,4,1,5,1,3,3,4,1,13,1.14718614718615,2.84848484848485,1.78787878787879,3.57575757575758,1.72727272727273,3.06060606060606,3.63203463203463,3.96969696969697,1.84848484848485,10232
10272,50,1,6,21,2,5,5,3,2,2,3,3,2,17,1.95555555555556,3.7,3.44,2.6,2.26,2.42,3.2,2.96,3.04,10272
10245,56,1,6,21,1.7906976744186,3,4,5,1,1,3.30232558139535,3,1,20,1.7906976744186,3.39285714285714,3.05357142857143,3.19642857142857,1.78571428571429,2.625,3.30232558139535,3.125,2.17857142857143,10245
10239,24,1,6,21,1,3,1,3,1,4,4,4,3,16,1.33333333333333,3.04166666666667,1.75,3.08333333333333,1.54166666666667,3.25,3.71428571428571,4.16666666666667,2.875,10239
10248,34,1,6,21,1,3,1,2,1,3,2,3,3,16,1.51724137931034,3.73529411764706,2.52941176470588,3.70588235294118,1.02941176470588,1.94117647058824,2.27586206896552,3,2.20588235294118,10248
10240,26,1,6,21,1,4,4,3,4,3,4,5,4,14,1.17391304347826,2.8,2.92,2.12,3.56,2.08,3.56521739130435,3.92,4.28,10240
10236,50,1,6,21,1,3,2,4,1,2,2,4,2,17,1.30434782608696,2.98,2.22,3.64,1.26,2.9,3.34782608695652,4.22,1.98,10236
10243,26,1,6,21,1,4,2,4,1,2,3,3,2,16,1.66666666666667,2.61538461538462,2.03846153846154,3.07692307692308,1.34615384615385,3.07692307692308,3.04166666666667,3.15384615384615,2.42307692307692,10243
10241,55,1,6,21,2,5,4,1,5,1,1,3,3,19,1.13461538461538,3.87272727272727,3.41818181818182,2.69090909090909,3.49090909090909,1.89090909090909,2.23076923076923,3.01818181818182,2.76363636363636,10241
10234,46,1,6,21,1,5,5,3,4,2,3,3,2,16,1.85714285714286,4.43478260869565,3.5,2.80434782608696,2.52173913043478,1.8695652173913,2.57142857142857,2.23913043478261,3.02173913043478,10234
10229,12,1,6,21,1.66666666666667,5,2,3,1,1,2.77777777777778,3,2,12,1.66666666666667,3.66666666666667,1.58333333333333,3.41666666666667,1.16666666666667,2.41666666666667,2.77777777777778,3.25,1.58333333333333,10229
10228,25,1,6,21,1,3,2,3,1,3,3,4,3,17,1.04347826086957,2.84,2.56,3.56,1.76,3.4,3.08695652173913,3.44,2.08,10228
10227,47,1,6,21,3,4,3,4,3,3,3,4,3,15,2.59375,2.72340425531915,2.72340425531915,2.93617021276596,2.82978723404255,2.80851063829787,3.03125,2.95744680851064,2.97872340425532,10227
10222,53,1,6,21,3,2,3,3,1,3,2,2,1,18,1.17142857142857,3.75471698113208,2.58490566037736,3.62264150943396,1.13207547169811,2.35849056603774,2.94285714285714,3.33962264150943,1.60377358490566,10222
10221,9,1,6,21,1,2,2,3,1,4,4,5,3,6,1.11111111111111,2,1.44444444444444,3.44444444444444,1,4.44444444444444,3.88888888888889,4.55555555555556,2.11111111111111,10221
10220,9,1,6,21,1.4,5,1,5,2,3,4.8,4,3,9,1.4,3.88888888888889,1.44444444444444,4.44444444444444,1.44444444444444,3.22222222222222,4.8,4.22222222222222,2.33333333333333,10220
10217,59,1,6,21,1,5,2,2,2,1,2,5,3,20,1.03507728894174,3.31034482758621,1.74137931034483,2.55172413793103,1.46551724137931,1.67241379310345,2.2627824019025,4.8448275862069,2.62068965517241,10217
10219,29,1,6,21,1,3,2,3,1,3,3,5,2,16,1.55555555555556,2.55172413793103,2.51724137931034,3.82758620689655,1.6551724137931,3.62068965517241,3.92592592592593,4.03448275862069,2.10344827586207,10219
10216,23,1,6,21,1,2,2,4,1,4,4,4,1,18,1.23232323232323,3.54545454545455,2.27272727272727,3.72727272727273,1.04545454545455,2.18181818181818,3.58080808080808,3.81818181818182,1.5,10216
10213,45,1,6,21,2,3,1,3,1,5,5,5,3,20,1.16129032258065,3.33333333333333,2.08888888888889,4,1.17777777777778,2.66666666666667,4.26666666666667,4.22222222222222,1.71111111111111,10213
10210,30,1,6,21,1.45454545454545,5,5,5,1,1,3.5,3,1,14,1.45454545454545,4.1,2.1,4.06666666666667,1.43333333333333,2.03333333333333,3.5,4.03333333333333,1.66666666666667,10210
10212,51,1,6,21,1,4,4,4,1,2,5,5,1,18,1.13793103448276,3.72549019607843,1.88235294117647,3.72549019607843,1.03921568627451,2.2156862745098,4.37931034482759,4.05882352941176,1.74509803921569,10212
10206,38,1,6,21,1.48387096774194,4,2,3,1,2,3.32258064516129,3,4,20,1.48387096774194,3.28947368421053,2.39473684210526,3.78947368421053,1.28947368421053,2.97368421052632,3.32258064516129,4.13157894736842,1.89473684210526,10206
10205,19,1,6,21,1,3,1,3,1,3,3,5,2,16,1,3.36842105263158,1.89473684210526,3.05263157894737,1,2.47368421052632,2.15384615384615,3.42105263157895,1.21052631578947,10205
10204,17,1,6,21,1,5,3,3,3,1,3,5,3,13,1.25,2.76470588235294,3.35294117647059,4.41176470588235,1.29411764705882,2.70588235294118,3.625,3.41176470588235,1.35294117647059,10204
10194,16,1,6,21,2,4,3,3,3,2,3,3,3,14,1.58333333333333,3.375,2.9375,4,1.5,2.9375,3.25,3.375,2,10194
10190,16,1,6,21,1,3,1,3,1,4,3,3,3,11,1.53846153846154,3.0625,2,3.1875,1.1875,3.125,3.53846153846154,3.75,2.625,10190
10188,46,1,6,21,2,2,2,3,2,4,3,3,2,19,1.51219512195122,3.21739130434783,2.67391304347826,2.93478260869565,2.41304347826087,2.78260869565217,3.34146341463415,3.6304347826087,2.69565217391304,10188
10187,26,1,6,21,2,4,2,4,1,3,4,4,2,19,1.5,3.65384615384615,3.15384615384615,4,1.19230769230769,2.88461538461538,3.31818181818182,3.73076923076923,2.19230769230769,10187
10186,19,1,6,21,1.9375,4,3,3,3,1,3.0625,2,2,18,1.9375,3.31578947368421,2.42105263157895,2.73684210526316,2.52631578947368,2,3.0625,2.73684210526316,3.15789473684211,10186
10181,53,1,6,21,1,3,4,4,1,3,4,3,2,19,1.54901960784314,2.88679245283019,2.37735849056604,3,1.79245283018868,2.88679245283019,2.98039215686275,3.26415094339623,2.60377358490566,10181
10184,53,1,6,21,1,5,1,4,1,1,5,5,2,20,1.30769230769231,3.39622641509434,2.69811320754717,3.58490566037736,1.18867924528302,2.43396226415094,3.97368421052632,3.9811320754717,2.49056603773585,10184
10174,35,1,6,21,1,3,2,3,1,3,4,4,1,15,1.25,3.31428571428571,3.2,3.17142857142857,2.11428571428571,2.54285714285714,3.42857142857143,2.91428571428571,2.45714285714286,10174
10172,50,1,6,21,1,5,4,3,1,1,3,3,1,15,1.92307692307692,3.52,3.28,3.56,1.3,2.32,3.20512820512821,3.5,1.76,10172
10173,41,1,6,21,1.41176470588235,5,3,4,2,1,3.38235294117647,4,3,20,1.41176470588235,2.95121951219512,2.73170731707317,4.02439024390244,1.1219512195122,2.78048780487805,3.38235294117647,4.1219512195122,1.58536585365854,10173
10166,5,1,6,21,1.5,5,2,4,2,1,3,4,4,3,1.5,4.4,2.8,3,1.8,1.6,3,4,3.4,10166
10167,16,1,6,21,2,2,4,3,1,5,4,4,1,8,1.21333333333333,3.2,2.2,3.46666666666667,1.8,3.53333333333333,3.78666666666667,3.6,2.26666666666667,10167
10164,41,1,6,21,3,5,3,2,2,3,2,2,4,20,1.4375,3.31707317073171,3.02439024390244,3.19512195121951,1.68292682926829,2.75609756097561,3.625,3.02439024390244,2.4390243902439,10164
10159,21,1,6,21,3,4,2,3,1,2,3,5,3,19,2.19047619047619,3.23809523809524,3.42857142857143,3.38095238095238,2.14285714285714,2.80952380952381,3.04761904761905,3.28571428571429,2.14285714285714,10159
10153,54,1,6,21,1.11428571428571,5,3,5,2,1,3.22857142857143,4,2,21,1.11428571428571,3.85185185185185,2.38888888888889,3.46296296296296,2.77777777777778,1.77777777777778,3.22857142857143,3.72222222222222,2.46296296296296,10153
10160,27,1,6,21,2,2,3,2,2,4,3,4,4,20,1.88461538461538,2.92592592592593,3.25925925925926,3.25925925925926,2.03703703703704,3.03703703703704,3.19230769230769,3.07407407407407,2.55555555555556,10160
10157,37,1,6,21,1,2,1,2,1,4,4,5,1,17,1.53333333333333,2.86486486486486,1.48648648648649,3.48648648648649,1.21621621621622,3.37837837837838,4.2258064516129,4.97297297297297,1.86486486486486,10157
10150,48,1,6,21,1,1,1,3,3,3,5,5,3,19,1.02439024390244,3.29166666666667,2.83333333333333,3.8125,1.95833333333333,3.08333333333333,4.66666666666667,3.64583333333333,2.125,10150
10151,31,1,6,21,2,3,3,4,1,3,4,5,1,14,1.375,3.58064516129032,3,3.7741935483871,1.03225806451613,2.41935483870968,3.08333333333333,3.16129032258065,1.51612903225806,10151
10130,44,1,6,21,2,3,2,5,1,3,3,3,1,17,1.55555555555556,3.06818181818182,2.36363636363636,3.90909090909091,1.29545454545455,2.56818181818182,3.08333333333333,3.13636363636364,1.47727272727273,10130
10139,21,1,6,21,1,2,1,2,1,3,4,4,3,14,1,1.95238095238095,1.57142857142857,3.23809523809524,1,3.47619047619048,3.42857142857143,3.80952380952381,2.66666666666667,10139
10147,21,1,6,21,1,3,5,4,2,3,3,3,2,17,1.36842105263158,3.14285714285714,2.80952380952381,3.33333333333333,2.28571428571429,2.52380952380952,3.31578947368421,3.66666666666667,2.38095238095238,10147
10116,24,1,6,21,2,3,3,5,1,2,3,4,1,16,1.34782608695652,3.29166666666667,2.66666666666667,3.875,1,2.875,4.04347826086957,4.33333333333333,2.20833333333333,10116
10144,38,1,6,21,3,2,1,1,2,2,4,4,5,18,2.08823529411765,3.07894736842105,2.07894736842105,3.31578947368421,1.28947368421053,2.89473684210526,3.11764705882353,4.31578947368421,2.31578947368421,10144
10127,43,1,6,21,1,1,1,2,1,4,5,2,3,15,1.54936120789779,3.07142857142857,2.66666666666667,3.38095238095238,1.21428571428571,2.80952380952381,2.4006968641115,3.30952380952381,2.21428571428571,10127
10107,46,1,6,21,1,4,2,3,1,2,2,4,4,16,1.15555555555556,3.19565217391304,2.58695652173913,3.30434782608696,1.30434782608696,3.19565217391304,2.48888888888889,3.71739130434783,2.5,10107
10141,37,1,6,21,1,4,2,4,1,3,4,5,2,17,1,2.67567567567568,1.7027027027027,4.13513513513514,1.02702702702703,3.86486486486486,4.14285714285714,4.89189189189189,1.24324324324324,10141
10136,50,1,6,21,2,2,3,4,2,2,4,4,2,18,1.71875,3.86,2.7,3.16,2.34,1.9,3.90625,3.8,2.12,10136
10134,23,1,6,21,1,2,2,2,2,3,4,3,4,11,1.125,4.34782608695652,3.1304347826087,3,1.82608695652174,1.56521739130435,3.625,3.17391304347826,2.43478260869565,10134
10124,50,1,6,21,1,2,1,5,1,1,4.3695652173913,3,1,20,1,3.56,2.54,4.2,1.2,2.54,4.3695652173913,2.96,1.3,10124
101,42,1,6,21,1,3,3,3,2,2,2,3,3,16,1.96774193548387,3.19047619047619,3.14285714285714,3.04761904761905,2.61904761904762,2.5952380952381,2.2258064516129,3,2.85714285714286,101
10129,49,1,6,21,2,3,2,3,2,4,3.475,4,4,20,2,3.6530612244898,2.95918367346939,3.02040816326531,2.53061224489796,2.55102040816327,3.475,3.55102040816327,3.26530612244898,10129
10112,41,1,6,21,2,3,3,4,4,3,4,4,2,17,2.21416666666667,3.375,2.9,3.8,3.25,2.3,4.205,3.775,2.325,10112
10113,47,1,6,21,2,4,2,3,1,3,4,4,2,19,1.54285714285714,3.23404255319149,1.93617021276596,3.38297872340426,1.65957446808511,3.38297872340426,3.71428571428571,4.02127659574468,2.14893617021277,10113
10118,49,1,6,21,1,4,2,2,2,2,3,4,3,19,1.03225806451613,3.16326530612245,2.79591836734694,3.16326530612245,2.02040816326531,2.40816326530612,3.25806451612903,4.04081632653061,2.08163265306122,10118
10126,19,1,6,21,2,4,3,3,2,2,3.78571428571429,3,2,10,2,2.89473684210526,2.42105263157895,2.52631578947368,2.57894736842105,3.42105263157895,3.78571428571429,3.36842105263158,3.42105263157895,10126
102,44,1,6,21,1,2,3,5,1,5,3,3,2,19,1.27027027027027,3.43181818181818,3.20454545454545,2.95454545454545,1.90909090909091,2.11363636363636,1.94594594594595,2.97727272727273,2.68181818181818,102
10125,33,1,6,21,1,3,2,2,2,3,4,3,3,16,1.51851851851852,2.93939393939394,2.39393939393939,2.81818181818182,2.24242424242424,2.84848484848485,3.11111111111111,3.45454545454545,2.75757575757576,10125
10105,21,1,6,21,1.5,5,5,5,3,1,3.625,1,3,16,1.5,3.38095238095238,3.23809523809524,3.61904761904762,2.19047619047619,2.71428571428571,3.625,2.80952380952381,2.42857142857143,10105
10117,40,1,6,21,2,4,2,4,2,3,3,3,3,16,2.1025641025641,2.4,2.2,3.05,1.975,3.825,3.23076923076923,3.7,2.35,10117
10111,54,1,6,21,1,2,4,4,1,4,4,4,1,18,1,3.14814814814815,2.72222222222222,3.85185185185185,1.22222222222222,2.98148148148148,3.75925925925926,3.94444444444444,2.05555555555556,10111
104,28,1,6,21,1,5,1,2,3,1,1,2,4,20,1.41666666666667,3.28571428571429,3.21428571428571,2.89285714285714,2.03571428571429,2.71428571428571,3,2.39285714285714,2.28571428571429,104
95,29,1,6,21,3,5,5,1,3,1,1,1,5,16,2.66666666666667,3.17241379310345,4.24137931034483,2.27586206896552,2.3448275862069,2.75862068965517,3.18518518518519,2.24137931034483,4.06896551724138,95
98,44,1,6,21,2,3,1,4,2,2,3,4,2,17,1.36363636363636,4.09090909090909,2.04545454545455,3.09090909090909,1.61363636363636,1.97727272727273,3.125,3.61363636363636,2.04545454545455,98
94,45,1,6,21,1,3,1,4,1,3,3,4,2,17,1.23809523809524,3.57777777777778,1.68888888888889,3.4,1.33333333333333,2.48888888888889,4.09523809523809,4.37777777777778,1.93333333333333,94
93,25,1,6,21,1,3,1,5,1,4,4,5,1,13,1,2.84,1.76,4.56,1,3.6,4.16666666666667,4.44,1.28,93
90,34,1,6,21,2,4,5,4,2,1,2,2,4,19,2.42424242424242,3.44117647058824,3.67647058823529,3.47058823529412,1.85294117647059,2.11764705882353,2.78787878787879,3.32352941176471,2.97058823529412,90
92,46,1,6,21,1,5,2,3,1,3,2,4,1,15,1.4,3.67391304347826,2.52173913043478,3.5,1.47826086956522,2.34782608695652,3.375,4.15217391304348,2.58695652173913,92
88,50,1,6,21,2,4,3,3,1,2,4,3,3,19,1.66666666666667,3.58,2.7,3.16,1.9,2.44,3.89583333333333,3.34,3.06,88
87,55,1,6,21,1,2,1,4,1,3,3,4,1,18,1.38,2.98181818181818,1.38181818181818,3.25454545454545,1.03636363636364,2.29090909090909,2.86,3.65454545454545,2.43636363636364,87
81,34,1,6,21,2,3,3,4,2,3,4,3,2,14,2.09090909090909,3.17647058823529,2.85294117647059,3.44117647058824,2.11764705882353,3.26470588235294,3.39393939393939,3.26470588235294,2.52941176470588,81
89,54,1,6,21,1,2,2,4,2,4,4,4,2,17,1.8,2.94444444444444,2.90740740740741,3.59259259259259,2.5,3.14814814814815,3.54,3.31481481481481,2.7037037037037,89
23,43,1,6,21,1,5,1,5,1,1,2,3,1,13,1.16216216216216,3.37209302325581,1.81395348837209,4.2093023255814,1.13953488372093,3.13953488372093,3.75675675675676,4.09302325581395,1.3953488372093,23
85,25,1,6,21,1,5,5,2,3,1,2,2,4,17,2.73913043478261,3.28,3.64,3.08,2.84,2.76,3.27272727272727,3.44,2.92,85
71,25,1,6,21,1,3,1,2,3,4,5,5,4,18,1.22727272727273,2.64,2,2.24,2.8,3,3.95454545454545,4.44,4.16,71
62,27,1,6,21,2,4,2,4,2,2,3,4,2,14,1.57894736842105,3.62962962962963,2.85185185185185,3.62962962962963,2,2.51851851851852,3.73684210526316,3.59259259259259,1.96296296296296,62
